Date,DayOfWeek,Month,SemesterWeek,Weekend,Meal,Menu,Attendance,Capacity,ExamWeek,MidSem,EndSem,Festival,HolidayTomorrow,HolidayAfter2Days,HolidayNear,Rain,ExpectedAttendance,PreparedFood_kg,Waste_kg
2026-12-21,Monday,12,21,0,Dinner,Dal Fry & Jeera Rice,542,1020,1,0,1,0,0,0,0,0,631,700.94,169.24
2026-12-22,Tuesday,12,21,0,Breakfast,Poha,615,1020,1,0,1,0,0,0,0,0,656,589.24,115.56
2026-12-22,Tuesday,12,21,0,Lunch,Rajma Chawal,850,1020,1,0,1,0,0,0,0,0,896,1173.22,133.05
2026-12-22,Tuesday,12,21,0,Dinner,Lauki Ki Bhurji,554,1020,1,0,1,0,0,0,0,0,564,606.82,126.88
2026-12-23,Wednesday,12,21,0,Breakfast,Aloo Paratha,583,1020,1,0,1,0,0,1,1,0,601,538.27,79.36
2026-12-23,Wednesday,12,21,0,Lunch,Lauki Ki Sabji,532,1020,1,0,1,0,0,1,1,0,573,798.34,234.09
2026-12-23,Wednesday,12,21,0,Dinner,Paneer Tikka Masala,718,1020,1,0,1,0,0,1,1,0,732,814.54,85.58
2026-12-24,Thursday,12,21,0,Breakfast,Bread Butter Jam,403,1020,1,0,1,0,1,0,1,0,439,414.99,94.58
2026-12-24,Thursday,12,21,0,Lunch,Kadhai Paneer & Roti,745,1020,1,0,1,0,1,0,1,0,745,941.44,42.26
2026-12-24,Thursday,12,21,0,Dinner,Rajma Masala Dinner,566,1020,1,0,1,0,1,0,1,0,511,539.22,21.87
2026-12-25,Friday,12,21,0,Breakfast,Masala Khichdi,435,1020,1,0,1,1,0,0,1,0,514,482.78,177.7
2026-12-25,Friday,12,21,0,Lunch,Chole Bhature,593,1020,1,0,1,1,0,0,1,0,606,786.87,78.42
2026-12-25,Friday,12,21,0,Dinner,Chole Kulche,496,1020,1,0,1,1,0,0,1,0,391,442.05,5.0
2026-12-26,Saturday,12,22,1,Breakfast,Cornflakes & Milk,500,1020,1,0,1,0,0,0,0,1,588,506.44,126.46
2026-12-26,Saturday,12,22,1,Lunch,Veg Khichdi,625,1020,1,0,1,0,0,0,0,1,624,792.99,150.5
2026-12-26,Saturday,12,22,1,Dinner,Dal Khichdi Dinner,453,1020,1,0,1,0,0,0,0,1,472,519.45,111.11
2026-12-27,Sunday,12,22,1,Breakfast,Aloo Paratha,297,1020,1,0,1,0,0,0,0,0,180,158.76,21.16
2026-12-27,Sunday,12,22,1,Lunch,Vegetable Biryani,823,1020,1,0,1,0,0,0,0,0,843,1094.75,99.03
2026-12-27,Sunday,12,22,1,Dinner,Chicken Biryani / Veg Biryani,771,1020,1,0,1,0,0,0,0,0,807,949.83,202.93
2026-12-28,Monday,12,22,0,Breakfast,Masala Dosa,673,1020,1,0,1,0,0,0,0,0,748,647.51,117.64
2026-12-28,Monday,12,22,0,Lunch,Dal Tadka & Rice,627,1020,1,0,1,0,0,0,0,0,697,1000.85,261.85
2026-12-28,Monday,12,22,0,Dinner,Dal Fry & Jeera Rice,532,1020,1,0,1,0,0,0,0,0,448,481.17,9.13
2026-12-29,Tuesday,12,22,0,Breakfast,Poha,594,1020,1,0,1,0,0,0,0,0,576,536.42,83.86
2026-12-29,Tuesday,12,22,0,Lunch,Rajma Chawal,817,1020,1,0,1,0,0,0,0,0,847,1194.08,204.43
2026-12-29,Tuesday,12,22,0,Dinner,Lauki Ki Bhurji,462,1020,1,0,1,0,0,0,0,0,540,626.67,237.57
2026-12-30,Wednesday,12,22,0,Breakfast,Aloo Paratha,522,1020,1,0,1,0,0,0,0,0,567,533.87,121.86
2026-12-30,Wednesday,12,22,0,Lunch,Rajma Masala & Roti,677,1020,1,0,1,0,0,0,0,0,735,945.03,123.47
2026-12-30,Wednesday,12,22,0,Dinner,Paneer Tikka Masala,735,1020,1,0,1,0,0,0,0,0,823,874.99,130.12
2026-12-31,Thursday,12,22,0,Breakfast,Aloo Paratha,592,1020,1,0,1,0,0,0,0,0,536,451.73,5.0
2026-12-31,Thursday,12,22,0,Lunch,Kadhai Paneer & Roti,814,1020,1,0,1,0,0,0,0,0,768,1044.01,41.27
2026-12-31,Thursday,12,22,0,Dinner,Rajma Masala Dinner,634,1020,1,0,1,0,0,0,0,0,638,733.69,80.64
2027-01-01,Friday,1,1,0,Breakfast,Masala Khichdi,597,995,0,0,0,0,0,0,0,0,519,475.03,67.26
2027-01-01,Friday,1,1,0,Lunch,Chole Bhature,931,995,0,0,0,0,0,0,0,0,878,1167.19,37.96
2027-01-01,Friday,1,1,0,Dinner,Rajma Masala Dinner,851,995,0,0,0,0,0,0,0,0,984,1169.02,331.9
2027-01-02,Saturday,1,1,1,Breakfast,Cornflakes & Milk,600,995,0,0,0,0,0,0,0,0,606,556.83,86.05
2027-01-02,Saturday,1,1,1,Lunch,Veg Khichdi,708,995,0,0,0,0,0,0,0,0,655,850.56,137.41
2027-01-02,Saturday,1,1,1,Dinner,Dal Khichdi Dinner,717,995,0,0,0,0,0,0,0,0,718,846.63,223.64
2027-01-03,Sunday,1,1,1,Breakfast,Idli Vada Combo,497,995,0,0,0,0,0,0,0,0,483,427.37,33.79
2027-01-03,Sunday,1,1,1,Lunch,Vegetable Biryani,854,995,0,0,0,0,0,0,0,0,851,1196.4,160.72
2027-01-03,Sunday,1,1,1,Dinner,Chicken Biryani / Veg Biryani,808,995,0,0,0,0,0,0,0,0,846,1012.72,194.49
2027-01-04,Monday,1,1,0,Breakfast,Poha,633,995,0,0,0,0,0,0,0,1,668,587.18,91.26
2027-01-04,Monday,1,1,0,Lunch,Tinda Masala & Roti,723,995,0,0,0,0,0,0,0,1,796,1093.04,335.94
2027-01-04,Monday,1,1,0,Dinner,Dal Fry & Jeera Rice,876,995,0,0,0,0,0,0,0,1,892,965.45,104.1
2027-01-05,Tuesday,1,1,0,Breakfast,Poha,668,995,0,0,0,0,0,0,0,0,717,605.57,111.83
2027-01-05,Tuesday,1,1,0,Lunch,Rajma Chawal,987,995,0,0,0,0,0,0,0,0,931,1272.54,79.78
2027-01-05,Tuesday,1,1,0,Dinner,Lauki Ki Bhurji,669,995,0,0,0,0,0,0,0,0,749,796.34,195.15
2027-01-06,Wednesday,1,1,0,Breakfast,Aloo Paratha,759,995,0,0,0,0,0,0,0,0,744,707.92,110.04
2027-01-06,Wednesday,1,1,0,Lunch,Lauki Ki Sabji,654,995,0,0,0,0,0,0,0,0,573,806.98,160.05
2027-01-06,Wednesday,1,1,0,Dinner,Paneer Tikka Masala,906,995,0,0,0,0,0,0,0,0,838,986.93,63.84
2027-01-07,Thursday,1,1,0,Breakfast,Bread Butter Jam,613,995,0,0,0,0,0,0,0,0,711,647.74,179.21
2027-01-07,Thursday,1,1,0,Lunch,Kadhai Paneer & Roti,949,995,0,0,0,0,0,0,0,0,982,1251.4,83.85
2027-01-07,Thursday,1,1,0,Dinner,Rajma Masala Dinner,907,995,0,0,0,0,0,0,0,0,966,1108.3,179.67
2027-01-08,Friday,1,2,0,Breakfast,Veg Sandwich,766,995,0,0,0,0,0,0,0,0,865,774.21,190.26
2027-01-08,Friday,1,2,0,Lunch,Chole Bhature,943,995,0,0,0,0,0,0,0,0,916,1246.96,140.07
2027-01-08,Friday,1,2,0,Dinner,Aloo Methi & Paratha,841,995,0,0,0,0,0,0,0,0,792,872.06,52.81
2027-01-09,Saturday,1,2,1,Breakfast,Cornflakes & Milk,570,995,0,0,0,0,0,0,0,0,535,452.76,12.76
2027-01-09,Saturday,1,2,1,Lunch,Veg Khichdi,633,995,0,0,0,0,0,0,0,0,618,809.0,92.79
2027-01-09,Saturday,1,2,1,Dinner,Dal Khichdi Dinner,640,995,0,0,0,0,0,0,0,0,591,708.93,154.33
2027-01-10,Sunday,1,2,1,Breakfast,Idli Vada Combo,454,995,0,0,0,0,0,0,0,0,436,371.86,6.6
2027-01-10,Sunday,1,2,1,Lunch,Chole Masala & Rice,846,995,0,0,0,0,0,0,0,0,755,1041.51,5.0
2027-01-10,Sunday,1,2,1,Dinner,Chicken Biryani / Veg Biryani,839,995,0,0,0,0,0,0,0,0,822,966.64,91.43
2027-01-11,Monday,1,2,0,Breakfast,Masala Dosa,668,995,0,0,0,0,0,0,0,0,699,655.25,117.17
2027-01-11,Monday,1,2,0,Lunch,Dal Tadka & Rice,771,995,0,0,0,0,0,0,0,0,811,1157.67,257.16
2027-01-11,Monday,1,2,0,Dinner,Dal Fry & Jeera Rice,792,995,0,0,0,0,0,0,0,0,807,948.56,164.06
2027-01-12,Tuesday,1,2,0,Breakfast,Poha,609,995,0,0,0,0,0,0,0,0,627,582.8,117.18
2027-01-12,Tuesday,1,2,0,Lunch,Rajma Chawal,978,995,0,0,0,0,0,0,0,0,995,1397.42,239.96
2027-01-12,Tuesday,1,2,0,Dinner,Lauki Ki Bhurji,558,995,0,0,0,0,0,0,0,0,515,608.25,150.9
2027-01-13,Wednesday,1,2,0,Breakfast,Aloo Paratha,798,995,0,0,0,0,0,0,0,0,737,630.11,15.81
2027-01-13,Wednesday,1,2,0,Lunch,Lauki Ki Sabji,775,995,0,0,0,0,0,0,0,0,843,1137.0,346.09
2027-01-13,Wednesday,1,2,0,Dinner,Paneer Tikka Masala,837,995,0,0,0,0,0,0,0,0,888,985.96,157.23
2027-01-14,Thursday,1,2,0,Breakfast,Bread Butter Jam,696,995,0,0,0,0,0,0,0,0,687,656.3,117.66
2027-01-14,Thursday,1,2,0,Lunch,Kadhai Paneer & Roti,995,995,0,0,0,0,0,0,0,0,995,1375.35,184.84
2027-01-14,Thursday,1,2,0,Dinner,Rajma Masala Dinner,954,995,0,0,0,0,0,0,0,0,948,1046.58,86.59
2027-01-15,Friday,1,3,0,Breakfast,Masala Khichdi,685,995,0,0,0,0,0,0,0,1,699,592.44,69.04
2027-01-15,Friday,1,3,0,Lunch,Chole Bhature,881,995,0,0,0,0,0,0,0,1,905,1244.7,174.7
2027-01-15,Friday,1,3,0,Dinner,Chole Kulche,792,995,0,0,0,0,0,0,0,1,744,885.36,96.54
2027-01-16,Saturday,1,3,1,Breakfast,Cornflakes & Milk,560,995,0,0,0,0,0,0,0,0,584,499.82,62.49
2027-01-16,Saturday,1,3,1,Lunch,Jeera Rice & Dal Fry,787,995,0,0,0,0,0,0,0,0,838,1144.92,237.84
2027-01-16,Saturday,1,3,1,Dinner,Dal Khichdi Dinner,560,995,0,0,0,0,0,0,0,0,539,620.28,132.39
2027-01-17,Sunday,1,3,1,Breakfast,Idli Vada Combo,501,995,0,0,0,0,0,0,0,0,508,436.05,52.9
2027-01-17,Sunday,1,3,1,Lunch,Vegetable Biryani,890,995,0,0,0,0,0,0,0,0,906,1167.97,75.63
2027-01-17,Sunday,1,3,1,Dinner,Chicken Biryani / Veg Biryani,890,995,0,0,0,0,0,0,0,0,953,1046.13,168.1
2027-01-18,Monday,1,3,0,Breakfast,Masala Dosa,717,995,0,0,0,0,0,0,0,0,753,658.85,77.56
2027-01-18,Monday,1,3,0,Lunch,Dal Tadka & Rice,774,995,0,0,0,0,0,0,0,0,747,954.47,37.21
2027-01-18,Monday,1,3,0,Dinner,Dal Fry & Jeera Rice,749,995,0,0,0,0,0,0,0,0,697,767.26,30.96
2027-01-19,Tuesday,1,3,0,Breakfast,Poha,704,995,0,0,0,0,0,0,0,1,684,611.33,57.69
2027-01-19,Tuesday,1,3,0,Lunch,Rajma Chawal,920,995,0,0,0,0,0,0,0,1,927,1235.07,103.58
2027-01-19,Tuesday,1,3,0,Dinner,Lauki Ki Bhurji,730,995,0,0,0,0,0,0,0,1,686,799.77,153.94
2027-01-20,Wednesday,1,3,0,Breakfast,Aloo Paratha,806,995,0,0,0,0,0,0,0,0,877,837.43,204.22
2027-01-20,Wednesday,1,3,0,Lunch,Lauki Ki Sabji,619,995,0,0,0,0,0,0,0,0,621,813.52,124.32
2027-01-20,Wednesday,1,3,0,Dinner,Paneer Tikka Masala,927,995,0,0,0,0,0,0,0,0,949,1129.52,190.77
2027-01-21,Thursday,1,3,0,Breakfast,Bread Butter Jam,787,995,0,0,0,0,0,0,0,0,785,713.44,103.79
2027-01-21,Thursday,1,3,0,Lunch,Kadhai Paneer & Roti,995,995,0,0,0,0,0,0,0,0,995,1350.62,158.18
2027-01-21,Thursday,1,3,0,Dinner,Matar Paneer & Roti,937,995,0,0,0,0,0,0,0,0,914,996.01,47.44
2027-01-22,Friday,1,4,0,Breakfast,Masala Khichdi,656,995,0,0,0,0,0,0,0,0,592,548.81,109.43
2027-01-22,Friday,1,4,0,Lunch,Chole Bhature,850,995,0,0,0,0,0,0,0,0,819,1151.3,99.72
2027-01-22,Friday,1,4,0,Dinner,Chole Kulche,779,995,0,0,0,0,0,0,0,0,854,923.76,154.93
2027-01-23,Saturday,1,4,1,Breakfast,Cornflakes & Milk,690,995,0,0,0,0,0,0,0,0,719,660.15,127.12
2027-01-23,Saturday,1,4,1,Lunch,Veg Khichdi,656,995,0,0,0,0,0,0,0,0,639,828.33,173.37
2027-01-23,Saturday,1,4,1,Dinner,Dal Khichdi Dinner,746,995,0,0,0,0,0,0,0,0,757,889.12,258.42
2027-01-24,Sunday,1,4,1,Breakfast,Idli Vada Combo,408,995,0,0,0,0,0,1,1,0,438,398.48,82.5
2027-01-24,Sunday,1,4,1,Lunch,Vegetable Biryani,859,995,0,0,0,0,0,1,1,0,893,1185.61,125.09
2027-01-24,Sunday,1,4,1,Dinner,Chicken Biryani / Veg Biryani,883,995,0,0,0,0,0,1,1,0,798,903.63,7.29
2027-01-25,Monday,1,4,0,Breakfast,Masala Khichdi,416,995,0,0,0,0,1,0,1,1,296,255.05,21.11
2027-01-25,Monday,1,4,0,Lunch,Jeera Rice & Dal Fry,588,995,0,0,0,0,1,0,1,1,560,711.07,12.58
2027-01-25,Monday,1,4,0,Dinner,Dal Fry & Jeera Rice,556,995,0,0,0,0,1,0,1,1,548,649.1,104.57
2027-01-26,Tuesday,1,4,0,Breakfast,Poha,576,995,0,0,0,0,0,0,1,0,512,453.14,8.19
2027-01-26,Tuesday,1,4,0,Lunch,Rajma Chawal,942,995,0,0,0,0,0,0,1,0,995,1432.71,290.23
2027-01-26,Tuesday,1,4,0,Dinner,Lauki Ki Bhurji,620,995,0,0,0,0,0,0,1,0,608,680.02,140.56
2027-01-27,Wednesday,1,4,0,Breakfast,Bread Butter Jam,794,995,0,0,0,0,0,0,0,0,746,655.17,46.79
2027-01-27,Wednesday,1,4,0,Lunch,Lauki Ki Sabji,714,995,0,0,0,0,0,0,0,0,696,984.63,258.88
2027-01-27,Wednesday,1,4,0,Dinner,Paneer Tikka Masala,878,995,0,0,0,0,0,0,0,0,873,1023.14,135.53
2027-01-28,Thursday,1,4,0,Breakfast,Bread Butter Jam,688,995,0,0,0,0,0,0,0,0,580,535.22,12.75
2027-01-28,Thursday,1,4,0,Lunch,Kadhai Paneer & Roti,995,995,0,0,0,0,0,0,0,0,967,1237.96,38.45
2027-01-28,Thursday,1,4,0,Dinner,Rajma Masala Dinner,932,995,0,0,0,0,0,0,0,0,972,1021.42,93.09
2027-01-29,Friday,1,5,0,Breakfast,Idli Vada Combo,655,995,0,0,0,0,0,0,0,0,668,607.92,105.58
2027-01-29,Friday,1,5,0,Lunch,Chole Masala & Rice,907,995,0,0,0,0,0,0,0,0,990,1412.95,310.27
2027-01-29,Friday,1,5,0,Dinner,Chole Kulche,762,995,0,0,0,0,0,0,0,0,770,869.98,107.9
2027-01-30,Saturday,1,5,1,Breakfast,Cornflakes & Milk,620,995,0,0,0,0,0,0,0,0,608,549.35,52.12
2027-01-30,Saturday,1,5,1,Lunch,Veg Khichdi,784,995,0,0,0,0,0,0,0,0,757,1016.59,150.3
2027-01-30,Saturday,1,5,1,Dinner,Chicken Biryani / Veg Biryani,829,995,0,0,0,0,0,0,0,0,801,868.17,69.65
2027-01-31,Sunday,1,5,1,Breakfast,Plain Khichdi Breakfast,337,995,0,0,0,0,0,0,0,0,311,262.89,42.5
2027-01-31,Sunday,1,5,1,Lunch,Vegetable Biryani,836,995,0,0,0,0,0,0,0,0,899,1182.9,155.22
2027-01-31,Sunday,1,5,1,Dinner,Chicken Biryani / Veg Biryani,842,995,0,0,0,0,0,0,0,0,859,1010.02,161.11
2027-02-01,Monday,2,5,0,Breakfast,Masala Dosa,778,995,0,0,0,0,0,0,0,0,766,720.95,105.92
2027-02-01,Monday,2,5,0,Lunch,Dal Tadka & Rice,780,995,0,0,0,0,0,0,0,0,727,1009.33,101.85
2027-02-01,Monday,2,5,0,Dinner,Dal Fry & Jeera Rice,713,995,0,0,0,0,0,0,0,0,663,697.56,12.41
2027-02-02,Tuesday,2,5,0,Breakfast,Poha,665,995,0,0,0,0,0,0,0,0,700,625.46,120.27
2027-02-02,Tuesday,2,5,0,Lunch,Rajma Chawal,945,995,0,0,0,0,0,0,0,0,969,1380.49,258.27
2027-02-02,Tuesday,2,5,0,Dinner,Lauki Ki Bhurji,610,995,0,0,0,0,0,0,0,0,498,584.74,78.32
2027-02-03,Wednesday,2,5,0,Breakfast,Aloo Paratha,770,995,0,0,0,0,0,0,0,0,729,651.68,25.36
2027-02-03,Wednesday,2,5,0,Lunch,Lauki Ki Sabji,645,995,0,0,0,0,0,0,0,0,638,835.89,164.28
2027-02-03,Wednesday,2,5,0,Dinner,Paneer Tikka Masala,921,995,0,0,0,0,0,0,0,0,935,1041.66,129.66
2027-02-04,Thursday,2,5,0,Breakfast,Bread Butter Jam,669,995,0,0,0,0,0,0,0,0,732,684.42,168.52
2027-02-04,Thursday,2,5,0,Lunch,Kadhai Paneer & Roti,995,995,0,0,0,0,0,0,0,0,950,1224.74,24.33
2027-02-04,Thursday,2,5,0,Dinner,Rajma Masala Dinner,917,995,0,0,0,0,0,0,0,0,995,1182.33,261.16
2027-02-05,Friday,2,6,0,Breakfast,Masala Khichdi,689,995,0,0,0,0,0,0,0,0,613,578.95,96.24
2027-02-05,Friday,2,6,0,Lunch,Aloo Gobhi & Roti,795,995,0,0,0,0,0,0,0,0,843,1131.27,199.31
2027-02-05,Friday,2,6,0,Dinner,Chole Kulche,777,995,0,0,0,0,0,0,0,0,721,819.77,21.07
2027-02-06,Saturday,2,6,1,Breakfast,Cornflakes & Milk,536,995,0,0,0,0,0,0,0,0,583,528.47,109.14
2027-02-06,Saturday,2,6,1,Lunch,Veg Khichdi,656,995,0,0,0,0,0,0,0,0,580,818.03,67.24
2027-02-06,Saturday,2,6,1,Dinner,Dal Khichdi Dinner,628,995,0,0,0,0,0,0,0,0,552,641.16,91.9
2027-02-07,Sunday,2,6,1,Breakfast,Idli Vada Combo,399,995,0,0,0,0,0,0,0,0,455,391.62,66.87
2027-02-07,Sunday,2,6,1,Lunch,Vegetable Biryani,790,995,0,0,0,0,0,0,0,0,769,1000.28,50.75
2027-02-07,Sunday,2,6,1,Dinner,Chicken Biryani / Veg Biryani,794,995,0,0,0,0,0,0,0,0,767,888.01,96.41
2027-02-08,Monday,2,6,0,Breakfast,Puri Sabji,681,995,0,0,0,0,0,0,0,0,669,573.07,20.93
2027-02-08,Monday,2,6,0,Lunch,Dal Tadka & Rice,914,995,0,0,0,0,0,0,0,0,987,1365.56,272.45
2027-02-08,Monday,2,6,0,Dinner,Dal Fry & Jeera Rice,872,995,0,0,0,0,0,0,0,0,862,918.87,67.33
2027-02-09,Tuesday,2,6,0,Breakfast,Poha,623,995,0,0,0,0,0,0,0,0,582,558.14,78.07
2027-02-09,Tuesday,2,6,0,Lunch,Rajma Chawal,819,995,0,0,0,0,0,0,0,0,807,1108.92,107.06
2027-02-09,Tuesday,2,6,0,Dinner,Lauki Ki Bhurji,568,995,0,0,0,0,0,0,0,0,627,674.87,181.42
2027-02-10,Wednesday,2,6,0,Breakfast,Aloo Paratha,755,995,0,0,0,0,0,0,0,0,678,601.48,28.24
2027-02-10,Wednesday,2,6,0,Lunch,Lauki Ki Sabji,700,995,0,0,0,0,0,0,0,0,707,917.69,173.06
2027-02-10,Wednesday,2,6,0,Dinner,Paneer Tikka Masala,919,995,0,0,0,0,0,0,0,0,957,1097.49,175.73
2027-02-11,Thursday,2,6,0,Breakfast,Bread Butter Jam,645,995,0,0,0,0,0,0,0,0,605,548.85,54.66
2027-02-11,Thursday,2,6,0,Lunch,Kadhai Paneer & Roti,995,995,0,0,0,0,0,0,0,0,945,1331.59,138.42
2027-02-11,Thursday,2,6,0,Dinner,Rajma Masala Dinner,973,995,0,0,0,0,0,0,0,0,995,1113.46,150.73
2027-02-12,Friday,2,7,0,Breakfast,Masala Khichdi,528,995,0,0,0,0,0,0,0,0,601,539.15,172.14
2027-02-12,Friday,2,7,0,Lunch,Chole Bhature,946,995,0,0,0,0,0,0,0,0,936,1206.75,27.14
2027-02-12,Friday,2,7,0,Dinner,Chole Kulche,877,995,0,0,0,0,0,0,0,0,929,991.53,101.5
2027-02-13,Saturday,2,7,1,Breakfast,Cornflakes & Milk,709,995,0,0,0,0,0,0,0,0,712,681.2,130.06
2027-02-13,Saturday,2,7,1,Lunch,Veg Khichdi,699,995,0,0,0,0,0,0,0,0,705,930.44,211.53
2027-02-13,Saturday,2,7,1,Dinner,Dal Khichdi Dinner,643,995,0,0,0,0,0,0,0,0,627,744.01,202.68
2027-02-14,Sunday,2,7,1,Breakfast,Idli Vada Combo,463,995,0,0,0,0,0,0,0,0,455,421.55,50.32
2027-02-14,Sunday,2,7,1,Lunch,Vegetable Biryani,890,995,0,0,0,0,0,0,0,0,881,1118.77,30.99
2027-02-14,Sunday,2,7,1,Dinner,Chicken Biryani / Veg Biryani,828,995,0,0,0,0,0,0,0,0,806,944.45,104.03
2027-02-15,Monday,2,7,0,Breakfast,Poha,649,995,0,0,0,0,0,0,0,0,680,605.01,75.92
2027-02-15,Monday,2,7,0,Lunch,Dal Tadka & Rice,800,995,0,0,0,0,0,0,0,0,857,1136.91,210.48
2027-02-15,Monday,2,7,0,Dinner,Dal Khichdi Dinner,616,995,0,0,0,0,0,0,0,0,726,864.5,331.54
2027-02-16,Tuesday,2,7,0,Breakfast,Poha,709,995,0,0,0,0,0,0,0,0,664,593.22,41.72
2027-02-16,Tuesday,2,7,0,Lunch,Rajma Chawal,978,995,0,0,0,0,0,0,0,0,962,1212.66,35.57
2027-02-16,Tuesday,2,7,0,Dinner,Lauki Ki Bhurji,701,995,0,0,0,0,0,0,0,0,638,694.16,99.8
2027-02-17,Wednesday,2,7,0,Breakfast,Aloo Paratha,776,995,0,0,0,0,0,0,0,0,783,694.09,75.9
2027-02-17,Wednesday,2,7,0,Lunch,Lauki Ki Sabji,726,995,0,0,0,0,0,0,0,0,668,912.39,144.4
2027-02-17,Wednesday,2,7,0,Dinner,Paneer Tikka Masala,982,995,0,0,0,0,0,0,0,0,964,1115.66,137.46
2027-02-18,Thursday,2,7,0,Breakfast,Bread Butter Jam,795,995,0,0,0,0,0,0,0,0,791,682.12,54.23
2027-02-18,Thursday,2,7,0,Lunch,Kadhai Paneer & Roti,995,995,0,0,0,0,0,0,0,0,995,1317.08,107.91
2027-02-18,Thursday,2,7,0,Dinner,Rajma Masala Dinner,872,995,0,0,0,0,0,0,0,0,812,856.67,5.0
2027-02-19,Friday,2,8,0,Breakfast,Masala Khichdi,637,995,1,0,0,0,0,0,0,0,645,608.18,142.96
2027-02-19,Friday,2,8,0,Lunch,Chole Bhature,912,995,1,0,0,0,0,0,0,0,862,1180.34,69.7
2027-02-19,Friday,2,8,0,Dinner,Chole Kulche,768,995,1,0,0,0,0,0,0,0,802,933.47,149.49
2027-02-20,Saturday,2,8,1,Breakfast,Cornflakes & Milk,583,995,1,0,0,0,0,0,0,0,569,490.05,34.08
2027-02-20,Saturday,2,8,1,Lunch,Chole Bhature,873,995,1,0,0,0,0,0,0,0,921,1256.51,213.67
2027-02-20,Saturday,2,8,1,Dinner,Dal Khichdi Dinner,684,995,1,0,0,0,0,0,0,0,651,758.74,122.93
2027-02-21,Sunday,2,8,1,Breakfast,Idli Vada Combo,430,995,1,0,0,0,0,0,0,0,544,464.57,129.79
2027-02-21,Sunday,2,8,1,Lunch,Vegetable Biryani,969,995,1,0,0,0,0,0,0,0,953,1288.61,151.59
2027-02-21,Sunday,2,8,1,Dinner,Chicken Biryani / Veg Biryani,869,995,1,0,0,0,0,0,0,0,883,943.24,58.55
2027-02-22,Monday,2,8,0,Breakfast,Masala Dosa,851,995,1,0,0,0,0,0,0,0,838,716.89,26.88
2027-02-22,Monday,2,8,0,Lunch,Dal Tadka & Rice,899,995,1,0,0,0,0,0,0,0,887,1121.0,70.23
2027-02-22,Monday,2,8,0,Dinner,Dal Fry & Jeera Rice,791,995,1,0,0,0,0,0,0,0,793,840.16,62.73
2027-02-23,Tuesday,2,8,0,Breakfast,Poha,685,995,1,0,0,0,0,0,0,0,576,551.48,17.64
2027-02-23,Tuesday,2,8,0,Lunch,Rajma Chawal,916,995,1,0,0,0,0,0,0,0,928,1270.65,142.3
2027-02-23,Tuesday,2,8,0,Dinner,Lauki Ki Bhurji,576,995,1,0,0,0,0,0,0,0,564,638.02,118.39
2027-02-24,Wednesday,2,8,0,Breakfast,Aloo Paratha,725,995,1,0,0,0,0,0,0,0,656,603.7,23.96
2027-02-24,Wednesday,2,8,0,Lunch,Lauki Ki Sabji,839,995,1,0,0,0,0,0,0,0,908,1146.57,221.1
2027-02-24,Wednesday,2,8,0,Dinner,Amritsari Chole,908,995,1,0,0,0,0,0,0,0,873,921.82,50.26
2027-02-25,Thursday,2,8,0,Breakfast,Bread Butter Jam,730,995,1,0,0,0,0,0,0,0,733,657.0,86.28
2027-02-25,Thursday,2,8,0,Lunch,Kadhai Paneer & Roti,995,995,1,0,0,0,0,0,0,0,995,1407.36,219.97
2027-02-25,Thursday,2,8,0,Dinner,Rajma Masala Dinner,842,995,1,0,0,0,0,0,0,0,839,981.07,129.18
2027-02-26,Friday,2,9,0,Breakfast,Masala Khichdi,682,995,1,1,0,0,0,0,0,0,656,581.87,106.56
2027-02-26,Friday,2,9,0,Lunch,Moong Dal Khichdi,742,995,1,1,0,0,0,0,0,0,735,994.75,224.2
2027-02-26,Friday,2,9,0,Dinner,Chole Kulche,791,995,1,1,0,0,0,0,0,0,770,880.88,91.12
2027-02-27,Saturday,2,9,1,Breakfast,Cornflakes & Milk,724,995,1,1,0,0,0,0,0,0,658,591.79,25.57
2027-02-27,Saturday,2,9,1,Lunch,Veg Khichdi,743,995,1,1,0,0,0,0,0,0,791,1025.34,269.49
2027-02-27,Saturday,2,9,1,Dinner,Dal Khichdi Dinner,649,995,1,1,0,0,0,0,0,0,590,633.63,78.28
2027-02-28,Sunday,2,9,1,Breakfast,Idli Vada Combo,632,995,1,1,0,0,0,0,0,1,641,608.16,87.82
2027-02-28,Sunday,2,9,1,Lunch,Vegetable Biryani,906,995,1,1,0,0,0,0,0,1,911,1259.19,147.92
2027-02-28,Sunday,2,9,1,Dinner,Chicken Biryani / Veg Biryani,995,995,1,1,0,0,0,0,0,1,964,1086.32,81.92
2027-03-01,Monday,3,9,0,Breakfast,Masala Dosa,895,995,1,1,0,0,0,0,0,0,916,806.01,78.78
2027-03-01,Monday,3,9,0,Lunch,Dal Tadka & Rice,876,995,1,1,0,0,0,0,0,0,819,1174.49,129.38
2027-03-01,Monday,3,9,0,Dinner,Dal Fry & Jeera Rice,902,995,1,1,0,0,0,0,0,0,944,996.93,116.53
2027-03-02,Tuesday,3,9,0,Breakfast,Poha,789,995,1,1,0,0,0,0,0,1,847,779.49,174.92
2027-03-02,Tuesday,3,9,0,Lunch,Rajma Chawal,995,995,1,1,0,0,0,0,0,1,966,1286.36,67.17
2027-03-02,Tuesday,3,9,0,Dinner,Lauki Ki Bhurji,818,995,1,1,0,0,0,0,0,1,934,1097.01,383.51
